iter	Passed	Remaining
705	1706	10751	706	1707	10765	707	1708	10785	708	1709	10799	709	1710	10814	710	1711	10829	711	1712	10842	712	1713	10854	713	1714	10869	714	1715	10886	715	1716	10902	716	1717	10916	717	1718	10931	718	1719	10943	719	1720	10960	720	1721	10973	721	1722	10988	722	1723	11002	723	1724	11017	724	11000	4172
725	11015	4157
726	11030	4141
727	11050	4128
728	11064	4113
729	11081	4098
730	11099	4084
731	11121	4071
732	11138	4057
733	11151	4041
734	11168	4026
735	11185	4012
736	11198	3996
737	11215	3981
738	11230	3966
739	11245	3950
740	11258	3935
741	11273	3920
742	11291	3905
743	11303	3889
744	11317	3873
745	11329	3857
746	11346	3842
747	11364	3828
748	11378	3813
749	11391	3797
750	11405	3781
751	11425	3767
752	11437	3751
753	11453	3736
754	11466	3721
755	11480	3705
756	11497	3690
757	11508	3674
758	11526	3659
759	11540	3644
760	11552	3628
761	11568	3613
762	11581	3597
763	11600	3583
764	11616	3568
765	11628	3552
766	11641	3536
767	11651	3519
768	11664	3503
769	11680	3489
770	11697	3474
771	11717	3460
772	11733	3445
773	11747	3430
774	11762	3414
775	11780	3400
776	11794	3385
777	11809	3369
778	11822	3354
779	11837	3338
780	11853	3323
781	11868	3308
782	11882	3293
783	11898	3278
784	11918	3264
785	11933	3249
786	11950	3234
787	11960	3217
788	11982	3204
789	11996	3188
790	12010	3173
791	12029	3159
792	12045	3144
793	12066	3130
794	12081	3115
795	12102	3101
796	12120	3087
797	12131	3070
798	12144	3055
799	12163	3040
800	12177	3025
801	12189	3009
802	12202	2993
803	12213	2977
804	12226	2961
805	12242	2946
806	12257	2931
807	12274	2916
808	12286	2900
809	12300	2885
810	12316	2870
811	1812	12368	812	1813	12383	813	1814	12398	814	1815	12411	815	1816	12428	816	1817	12445	817	1818	12460	818	1819	12475	819	1820	12491	820	1821	12508	821	1822	12522	822	1823	12535	823	1824	12550	824	12527	2657
825	12544	2642
826	1827	12593	827	12569	2611
828	12584	2595
829	12601	2581
830	12613	2565
831	12628	2549
832	12643	2534
833	12658	2519
834	12671	2503
835	12685	2488
836	12703	2473
837	12716	2458
838	12734	2443
839	12752	2428
840	12766	2413
841	12781	2398
842	12796	2383
843	12809	2367
844	12824	2352
845	12839	2337
846	12853	2321
847	12869	2306
848	12878	2290
849	12894	2275
850	12910	2260
851	12920	2244
852	12936	2229
853	12950	2214
854	1855	13002	855	12981	2183
856	12998	2168
857	13015	2154
858	13030	2138
859	13047	2123
860	13063	2108
861	13079	2093
862	13093	2078
863	13105	2062
864	13119	2047
865	13130	2031
866	13141	2016
867	13157	2000
868	13172	1985
869	13188	1970
870	13200	1955
871	13214	1939
872	13228	1924
873	13242	1909
874	1875	13295	875	13273	1878
876	13288	1863
877	13308	1849
878	13323	1834
879	13338	1818
880	13354	1803
881	13367	1788
882	1883	13425	883	1884	13440	884	1885	13455	885	13432	1728
886	1887	13485	887	13462	1697
888	1889	13515	889	1890	13532	890	1891	13550	891	1892	13568	892	1893	13587	893	1894	13602	894	1895	13619	895	1896	13631	896	1897	13647	897	1898	13660	898	1899	13674	899	1900	13688	900	1901	13701	901	13679	1486
902	1903	13733	903	1904	13747	904	1905	13760	905	1906	13776	906	1907	13788	907	1908	13804	908	1909	13822	909	13800	1364
910	13812	1349
911	1912	13863	912	1913	13883	913	1914	13898	914	1915	13916	915	1916	13930	916	1917	13943	917	1918	13960	918	1919	13976	919	1920	13991	920	1921	14004	921	1922	14023	922	1923	14038	923	1924	14053	924	1925	14067	925	1926	14084	1109
927	14100	1094
928	14113	1078
929	14126	1063
930	14138	930	1931	14154	1032
932	14169	932	1933	14192	933	1934	142069934	935	14224	935	936	14240	957
937	14251	937	938	14265939	1939	14279940	1940	142899940	941	14309942	1942	143299942	943	1433944	14944	1434945	14945	14368	945	946	14385	946	947	14399	947	948	144139948	949	144295949	950	144449950	951	14461	729
952	14474953	1953	14488954	1954	145039954	955	145189955	956	145309956	957	145449957	958	145669958	959	145809959	14556	606961	1961	146089961	14586	5769962	14603	5619963	14622	5469964	14635	5309965	14649	5159966	14664	5009967	14679	4859968	14695	4709969	14707	454971	14723	424
972	14739	408
973	14757	393
974	14773	378
975	14792	363
976	14808	348
977	14822	333
978	14837	318
979	14850	303
980	14866	287
981	14883	272
982	14898	257
983	14918	242
984	14934	227
985	14950	212
986	14967	197
987	14985	182
988	14997	166
989	15012	151
990	15029	136
991	15042	121
992	15053	106
993	15063	90
994	15074	75
995	15084	60
996	15092	45
997	15099	30
998	15105	15
999	15109	0
15
999	15106	0
9	15114	0
